source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA2.ris,JOUR,"Extracorporeal resuscitation-criteria, prerequisites, outcome A reality check","In select patients, in whom conventional cardiopulmonary resuscitation (cCPR) fails to re-establish circulation, the 2021 European Resuscitation Council guidelines suggest considering extracorporeal resuscitation (eCPR) as a rescue therapy in settings in which it can be implemented. eCPR is becoming established during refractory cardiac arrest as a bridge-to-therapy for diagnosis and treatment of reversible causes of cardiac arrest, such as myocardial infarction, pulmonary embolism, accidental hypothermia, overdose with cardiotoxic substances, and acute hypoxia. Patient selection criteria comprise prognostic characteristics of cardiac arrest such as witnessed status, resuscitation efforts within 5 min, shockable initial rhythm, and characteristics of effective cCPR such as signs of life during resuscitation, persistent ventricular fibrillation, intermittent episodes of spontaneous circulation or end-tidal CO2 levels constantly > 10 mm Hg, patient age and health status. The timeframe from cardiac arrest to eCPR is a major contributor for neurologically favourable survival and should not exceed 60 min according to current guidelines. This may be achieved with an efficient ""load & go"" strategy, including early patient selection and rapid transport with ongoing mechanical cCPR to the eCPR centre, or with a prehospital eCPR strategy. Two randomized controlled eCPR trials demonstrated survival rates of 43% and 31.5% in patients with refractory ventricular fibrillation and cardiac-origin cardiac arrest, respectively. Whether these results are generalizable outside such highly specialized centres, and which prehospital and in-hospital strategy is best for which patients, remains to be determined in future studies.",MEDIZINISCHE KLINIK-INTENSIVMEDIZIN UND NOTFALLMEDIZIN,2022,"Magnet, I; Poppe, M",10.1007/s00063-022-00913-9,,WOS:000780932100001,A
wos,WoS-queryA2.ris,JOUR,Investigating the Effectiveness of Serious Games in Educating Neonatal Resuscitation: A Systematic Review,"Background: Neonatal resuscitation is a critical skill that requires regular training and practice; however, traditional training methods are often limited by accessibility, cost and engagement. Serious games (SGs) have emerged as a promising educational tool to address these challenges. This systematic review assesses the effectiveness of SGs in neonatal resuscitation education.",JOURNAL OF PEDIATRICS REVIEW,2024,"Farshid, P; Mirnia, K; Rezaei-Hachesu, P; Maserat, E; Samad-Soltani, T",10.32598/jpr.12.4.1219.1,,WOS:001638907500005,A
wos,WoS-queryA2.ris,JOUR,Frailty Burden and Efficacy of Initial Invasive Strategy in Chronic Coronary Disease: The ISCHEMIA Trials,"Background: Frailty is common among patients with chronic coronary disease and is associated with worse outcomes. Methods: A pooled, post hoc analysis of the ISCHEMIA and ISCHEMIA-CKD trials was conducted. Baseline frailty was assessed using a Frailty Index (FI), and participants were categorized into data-derived tertiles. Multivariable Cox models with multiplicative interaction terms (frailty x treatment arm) were constructed to evaluate whether baseline frailty status modified the treatment effect of the initial invasive (vs conservative) strategy on a composite outcome of cardiovascular death, myocardial infarction, hospitalization for unstable angina, heart failure, or resuscitated cardiac arrest and the secondary outcome of HRQoL (Seattle Angina Questionnaire [SAQ]). Results: Among 5322 participants (mean 64 years, 24% female), a high frailty burden (tertile 3 vs. tertile 1) was associated with lower baseline SAQ scores and increased risk of adverse clinical outcomes on follow-up. Baseline frailty burden did not significantly modify the effect of the initial invasive strategy on the primary composite outcome (P(interaction)frailty x intervention arm = 0.30). However, frailty significantly modified the effect of the initial invasive strategy on HRQoL, with higher baseline frailty burden associated with greater improvement in SAQ scores at 1 year with initial invasive (vs. conservative) treatment (P(interaction)frailty x intervention arm < 0.001). The treatment effect of an initial invasive vs. conservative strategy on 12-month SAQ score change was most pronounced in individuals with lower baseline SAQ scores in both higher and lower frailty burden groups. Conclusion: Patients with chronic coronary disease with a higher frailty burden are more likely to experience greater improvements in HRQoL with initial invasive management without a higher risk of adverse clinical events. Lower baseline SAQ scores predicted greater improvement in HRQoL with initial invasive management, independent of frailty burden.",JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,2025,"Patel, L; Segar, MW; Usman, MS; Dhruve, R; Keshvani, N; Postalian, A; Mentias, A; Rubin, CD; Patel, KV; Kumbhani, DJ; Banerjee, S; Pandey, A",10.1111/jgs.19508,,WOS:001487907600001,A
wos,WoS-queryA2.ris,JOUR,"Outcome of babies with no detectable heart rate before 10 minutes of age, and the effect of gestation",Objective Current resuscitation guidelines suggest that it is reasonable to consider stopping resuscitation where no heart rate (cardiac activity) has been detected for 10 min in a newborn baby from birth. We aimed to determine the mortality rate and 2-year neurodevelopmental outcome of all babies born with no heart rate before 10 min of age where resuscitation was attempted in a tertiary referral centre over a 5-year period.,ARCHIVES OF DISEASE IN CHILDHOOD-FETAL AND NEONATAL EDITION,2017,"Sproat, T; Hearn, R; Harigopal, S",10.1136/archdischild-2016-311041,,WOS:000401210900016,A
wos,WoS-queryA2.ris,JOUR,Acute Pancreatitis: A Review,"ImportanceIn the United States, acute pancreatitis is one of the leading causes of hospital admission from gastrointestinal diseases, with approximately 300000 emergency department visits each year. Outcomes from acute pancreatitis are influenced by risk stratification, fluid and nutritional management, and follow-up care and risk-reduction strategies, which are the subject of this review. ObservationsMEDLINE was searched via PubMed as was the Cochrane databases for English-language studies published between January 2009 and August 2020 for current recommendations for predictive scoring tools, fluid management and nutrition, and follow-up and risk-reduction strategies for acute pancreatitis. Several scoring systems, such as the Bedside Index of Severity in Acute Pancreatitis (BISAP) and the Acute Physiology and Chronic Health Evaluation (APACHE) II tools, have good predictive capabilities for disease severity (mild, moderately severe, and severe per the revised Atlanta classification) and mortality, but no one tool works well for all forms of acute pancreatitis. Early and aggressive fluid resuscitation and early enteral nutrition are associated with lower rates of mortality and infectious complications, yet the optimal type and rate of fluid resuscitation have yet to be determined. The underlying etiology of acute pancreatitis should be sought in all patients, and risk-reduction strategies, such as cholecystectomy and alcohol cessation counseling, should be used during and after hospitalization for acute pancreatitis. Conclusions and RelevanceAcute pancreatitis is a complex disease that varies in severity and course. Prompt diagnosis and stratification of severity influence proper management. Scoring systems are useful adjuncts but should not supersede clinical judgment. Fluid management and nutrition are very important aspects of care for acute pancreatitis.",JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,2021,"Mederos, MA; Reber, HA; Girgis, MD",10.1001/jama.2020.20317,,WOS:000612836900028,A
wos,WoS-queryA2.ris,JOUR,STABILITY OF PATIENT PREFERENCES REGARDING LIFE-SUSTAINING TREATMENTS,"Physicians often express concern about the reliability of critically ill patient''s preferences regarding life-sustaining treatments. We interviewed 30 Veterans Administration intensive care unit patients to determine their preferences for resuscitation, resuscitation requiring mechanical ventilation, artificial hydration and nutrition, and hospitalization for treatment of pneumonia. Patients expressed their preferences considering their current health and then two hypothetical scenarios, stroke and dementia. Follow-up interviews occurred one month later to assess preference stability. We found a diversity of opinions about life-sustaining treatments. Despite significant changes in health status and mood (p < 0.05), treatment preferences were stable over time (kappa = .35-.70). Our results suggest that life-sustaining treatment preferences solicited during a serious illness are reliable and may be used in decision making when a patient becomes unable to communicate or is mentally incapacitated.",CHEST,1990,"EVERHART, MA; PEARLMAN, RA",10.1378/chest.97.1.159,,WOS:A1990CG29200033,A
wos,WoS-queryA2.ris,JOUR,Predictors of Operative Mortality in Cardiac Surgical Patients with Prolonged Intensive Care Unit Duration,"BACKGROUND: Several systems have been developed to predict mortality after intensive care unit (ICU) admission in medical and surgical patients. However, a similar tool specific to cardiac surgical patients with prolonged ICU duration does not exist. The purpose of the current study was to identify independent perioperative predictors of operative mortality among cardiac surgical patients with prolonged ICU duration.",JOURNAL OF THE AMERICAN COLLEGE OF SURGEONS,2013,"LaPar, DJ; Gillen, JR; Crosby, IK; Sawyer, RG; Lau, CL; Kron, IL; Ailawadi, G",10.1016/j.jamcollsurg.2013.02.028,,WOS:000319039900012,A
wos,WoS-queryA2.ris,JOUR,"Community lay rescuer automated external defibrillation programs - Key state legislative components and implementation strategies - A summary of a decade of experience for healthcare providers, policymakers, legislators, employers, and community leaders from the American Heart Association Emergency Cardiovascular Care Committee, Council on Clinical Cardiology, and Office of State Advocacy","Cardiovascular disease is a leading cause of death for adults >= 40 years of age. The American Heart Association (AHA) estimates that sudden cardiac arrest is responsible for about 250 000 out-of-hospital deaths annually in the United States. Since the early 1990s, the AHA has called for innovative approaches to reduce time to cardiopulmonary resuscitation (CPR) and defibrillation and improve survival from sudden cardiac arrest. In the mid-1990s, the AHA launched a public health initiative to promote early CPR and early use of automated external defibrillators (AEDs) by trained lay responders in community (lay rescuer) AED programs. Between 1995 and 2000, all 50 states passed laws and regulations concerning lay rescuer AED programs. In addition, the Cardiac Arrest Survival Act (CASA, Public Law 106-505) was passed and signed into federal law in 2000. The variations in state and federal legislation and regulations have complicated efforts to promote lay rescuer AED programs and in some cases have created impediments to such programs. Since 2000, most states have reexamined lay rescuer AED statutes, and many have passed legislation to remove impediments and encourage the development of lay rescuer AED programs. The purpose of this statement is to help policymakers develop new legislation or revise existing legislation to remove barriers to effective community lay rescuer AED programs. Important areas that should be considered in state legislation and regulations are highlighted, and sample legislation sections are included. Potential sources of controversy and the rationale for proposed legislative components are noted. This statement will not address legislation to support home AED programs. Such recommendations may be made after the conclusion of a large study of home AED use.",CIRCULATION,2006,"Aufderheide, T; Hazinski, MF; Nichol, G; Steffens, SS; Buroker, A; McCune, R; Stapleton, E; Nadkarni, V; Potts, J; Ramirez, RR; Eigel, B; Epstein, A; Sayre, M; Halperin, H; Cummins, RO",10.1161/CIRCULATIONAHA.106.172289,,WOS:000235803400018,A
wos,WoS-queryA2.ris,JOUR,Cardiac arrest and cardiopulmonary resuscitation dysregulates the hypothalamic-pituitary-adrenal axis,"Cardiac arrest and cardiopulmonary resuscitation (CA/CPR) increase the risk for affective disorders in human survivors. Postischemic anxiety-and depressive-like behaviors have been documented in animal models of CA/CPR; however, the stability of post-CA/CPR anxiety-like behavior over time and the underlying physiologic mechanisms remain unknown. The hypothalamic-pituitary-adrenal (HPA) axis and the corticotropin releasing factor (CRF) system may mediate the pathophysiology of anxiety and depression; therefore, this study measured CA/CPR-induced changes in CRF receptor binding and HPA axis negative feedback. Mice were exposed to CA/CPR or SHAM surgery and assessed 7 or 21 days later. Consistent with earlier demonstrations of anxiety-like behavior 7 days after CA/CPR, increased anxiety-like behavior in the open field was also present 21 days after CA/CPR. On postoperative day 7, CA/CPR was associated with an increase in basal serum corticosterone concentration relative to SHAM, but this difference resolved by postoperative day 21. The Dexamethasone Suppression Test showed that the CA/CPR group had enhanced negative feedback compared with SHAM controls at postoperative day 21. Furthermore, there was a gradual increase in CRF1 receptor binding in the paraventricular nucleus of the hypothalamus and bed nucleus of the stria terminalis, as well as a transient decrease of both CRF1 and CRF2A receptors in the dorsal hippocampus. Therefore, sustained changes in activity of the HPA axis and the CRF system after CA/CPR may contribute to the postischemic increase in affective disorders. Journal of Cerebral Blood Flow & Metabolism (2009) 29, 1673-1682; doi:10.1038/jcbfm.2009.85; published online 24 June 2009",JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,2009,"Neigh, GN; Karelina, K; Zhang, N; Glasper, ER; Owens, MJ; Plotsky, PM; Nemeroff, CB; DeVries, AC",10.1038/jcbfm.2009.85,,WOS:000270479600005,A
wos,WoS-queryA2.ris,JOUR,Post-Asphyxial Aftercare and Management of Neonates in Low- and Middle-Income Countries: A Systematic Evidence Synthesis,"Introduction: Effective post-resuscitation care is crucial for improving outcomes in neonates post-asphyxia. This review aimed to provide a comprehensive overview of post- asphyxial aftercare strategies and forms part of a supplement describing an extensive synthesis of effective newborn interventions in low- and middle-income countries (LMICs). Methods: Evidence was generated by performing de novo reviews, updates to reviews via systematic searches, and reanalyses of studies conducted in LMICs from existing reviews. Results: Sixty-one trials recruiting 5,046 term infants post-asphyxia were included across all intervention domains. Limited studies were available from LMICs related to fl uid restriction, antiseizure medications, and early interventions to improve developmental outcomes. Our reanalysis of whole- body cooling trials in LMICs found effects on neonatal mortality and mortality or neurological disability in infancy differed significantly based on the care center and type of cooling device used. Pharmacological therapies for neuroprotection evaluated in 27 trials in middle-income countries had varied effects in neonates with encephalopathy. Majority of the trials (60%) focused on magnesium sulfate therapy and showed significant improvements in short-term mortality and morbidities. Conclusion: The sample sizes of included trials were relatively small, and the certainty of evidence ranged from very low to moderate. Evidence on long-term survival and neurodevelopmental outcomes was limited. Further research on promising neuroprotective therapies and factors affecting their implementation in low-resource contexts is required. To reduce the high burden related to asphyxia in LMICs, this review underscores the need for a paradigm shift toward prevention, and strategies that emphasize improving antenatal and obstetric care. (c) 2024 The Author(s).",NEONATOLOGY,2025,"Muralidharan, O; Rehman, S; Sihota, D; Harrison, L; Vaivada, T; Bhutta, ZA",10.1159/000541862,,WOS:001354612400001,A
wos,WoS-queryA2.ris,JOUR,Rapid Response Teams and Team Composition: A Cost-Effectiveness Analysis,Cardiac arrest results in numerous deaths and serious morbidities in hospital settings every year.,NURSING ECONOMICS,2014,"Spaulding, A; Ohsfeldt, R",,,WOS:000346399800004,A
wos,WoS-queryA2.ris,JOUR,"A Comparison of In-flight and Ground-Based Emergency Medical Events on the Clinical Demand for Outreach Medical Services at Taoyuan International Airport, Taiwan","Background: Limited information is available covering all medical events managed by the airport-based outreach medical service. This study explores the clinical demand for emergency medical outreach services at Taoyuan International Airport (TIA), Taiwan. Methods: Electronic medical records collected from TIA medical outreach services from 2017 to 2018, included passengers' profiles, flight information, events location, chief complaints, diagnosis (using ICD-9 -CM codes), and management outcomes. Medical events distribution was stratified by location and ages, and were compared statistically. Results: Among 1,501 eligible records, there were 81.8% ground-based emergency medical events (GBME), 16.9% in-flight medical events (IFME) managed after scheduled landing, and 1.3% IFME leading to unscheduled diversion or re-entry to TIA. The top three GBME diagnoses were associated with neurological (23.3%), gastrointestinal (21.2%), and trauma-related (19.3%) conditions. The top three IFME diagnosis that prompted unscheduled landings via flight diversion or re-entry were neurological (47.4%), psychological (15.8%), and cardiovascular (10.5%). The chief complaints that prompted unscheduled landings were mostly related to neurological (42.1%), cardiovascular (26.3%), and out-of-hospital cardiac arrest (OHCA) (10.5%) symptoms. A higher frequency of IFME events due to dermatologic causes in patients aged <= 18 years compared with adults and older adults (19 vs. 1.5% and 0, respectively); and a higher frequency of IFME due to cardiovascular causes in adults >= 65 years compared with patients aged <= 65 (15.1 vs. 9%). Among all IFME patients, six out-of-hospital deaths occurred among passengers from scheduled landings and two deaths occurred among 18 IFME passengers who were transferred to local hospitals from flight diversion or re-entry. A statistically significant difference in outcomes and short-term follow-up status was found between patients with IFME and those with GBME (p < 0.001). Conclusion: Ground-based emergency medical events exceeded in-flight medical events at TIA. The most frequent events were related to neurological, gastrointestinal symptoms, or trauma. Results of this study may provide useful information for training medical outreach staff and preparing medical supplies to meet the clinical demand for airport medical outreach services.",FRONTIERS IN PUBLIC HEALTH,2021,"Lo, CH; Shiao, YF; Hsu, ST",10.3389/fpubh.2021.663108,,WOS:000708364900001,A
wos,WoS-queryA2.ris,JOUR,The role of adrenaline in comprehensive management of electrical storms in high-risk Brugada syndrome with rare SCN5A mutation: a case report from medical stabilization to implantable cardioverter-defibrillator implantation,"Background Patients with Brugada syndrome (BrS) have a risk of sudden cardiac death, often linked to mutations in the SCN5A gene. Electrical storms (ESs) in this population are life-threatening and typically require urgent administration of isoproterenol; however, in resource-limited settings, alternative pharmacologic strategies may be required. The management of ES in BrS is complex and often relies on case reports due to the rarity of the condition.Case summary A 50-year-old male with no prior medical history presented with sudden cardiac arrest during a social event. Following successful resuscitation and multiple defibrillations for ventricular fibrillation, the patient was transferred to our centre with an ECG showing a spontaneous type 1 Brugada pattern. Despite therapy with multiple antiarrhythmic agents including amiodarone and lidocaine, the patient experienced recurrent episodes of ventricular fibrillation. In the absence of isoproterenol, low-dose adrenaline infusion was initiated, resulting in prompt termination of ES. A single-chamber implantable cardioverter-defibrillator was subsequently implanted in combination with quinidine and cilostazol for long-term suppression of arrhythmic events and prevention of recurrent ES. Genetic testing revealed two SCN5A mutations [c.4744C>T (p.Arg1582Cys) and c.3067C>T (p.Arg1023Cys)]; the first has not been previously reported in BrS.Discussion This case underscores the potential utility of adrenaline as an accessible and effective alternative in the acute management of ES in BrS patients, if isoproterenol is unavailable. It also highlights the importance of genetic evaluation in BrS for tailored therapeutic strategies.",EUROPEAN HEART JOURNAL-CASE REPORTS,2025,"Vo, DT; Tran, DC; Kieu, DN; Nguyen, TT; Dao, BTT",10.1093/ehjcr/ytaf364,,WOS:001548973000001,A
wos,WoS-queryA2.ris,JOUR,Cryopreservation and Resuscitation of Natural Aquatic Prokaryotic Communities,"Experimental reproducibility in aquatic microbial ecology is critical to predict the dynamics of microbial communities. However, controlling the initial composition of naturally occurring microbial communities that will be used as the inoculum in experimental setups is challenging, because a proper method for the preservation of those communities is lacking. To provide a feasible method for preservation and resuscitation of natural aquatic prokaryote assemblages, we developed a cryopreservation procedure applied to natural aquatic prokaryotic communities. We studied the impact of inoculum size, processing time, and storage time on the success of resuscitation. We further assessed the effect of different growth media supplemented with dissolved organic matter (DOM) prepared from naturally occurring microorganisms on the recovery of the initially cryopreserved communities obtained from two sites that have contrasting trophic status and environmental heterogeneity. Our results demonstrated that the variability of the resuscitation process among replicates decreased with increasing inoculum size. The degree of similarity between initial and resuscitated communities was influenced by both the growth medium and origin of the community. We further demonstrated that depending on the inoculum source, 45-72% of the abundant species in the initially natural microbial communities could be detected as viable cells after cryopreservation. Processing time and long-term storage up to 12 months did not significantly influence the community composition after resuscitation. However, based on our results, we recommend keeping handling time to a minimum and ensure identical incubation conditions for repeated resuscitations from cryo-preserved aliquots at different time points. Given our results, we recommend cryopreservation as a promising tool to advance experimental research in the field of microbial ecology.",FRONTIERS IN MICROBIOLOGY,2021,"Rain-Franco, A; de Moraes, GP; Beier, S",10.3389/fmicb.2020.597653,,WOS:000616990800001,A
wos,WoS-queryA2.ris,JOUR,Public access defibrillation: a shocking idea?,"Currently, survival from out-of-hospital cardiac arrest in the United Kingdom is poor. Ambulance response standards require that an ambulance reach 75 per cent of cardiac arrests within 8 min. But a short time to defibrillation from the onset of collapse is a key predictor of outcome from out-of-hospital cardiac arrest. The Department of Health has recently implemented a lay responder defibrillation programme, with the aim of shortening this time interval for victims in public places. This initiative utilizes automated external defibrillators (AEDs). which provide written and recorded voice prompts to minimize training requirements and errors in use. Lay responder AED programmes with very short response times have reported survival to discharge rates of up to 53 per cent for patients presenting in ventricular fibrillation (VF). This compares well with the results of a meta-analysis that reported a survival rate of only 6.4 per cent for traditional defibrillator-equipped ambulance systems. The annual incidence of out-of-hospital cardiac arrest in England is 123 per 100 000 population. Approximately half of these present in VF, and could benefit from an AED programme. But only 16 per cent of cardiac arrests occur in a public place. It has been calculated that there are approximately 5000 instances of VF in public places each year in England. If half of these patients can be reached and administered a first shock within 4 min of their collapse, an additional 400 victims may survive each year. Given the current investment by the DoH of pound2 million, this suggests a cost per life saved of approximately pound 505 over a 10 year period.",JOURNAL OF PUBLIC HEALTH MEDICINE,2001,"Woollard, M",10.1093/pubmed/23.2.98,,WOS:000169436100003,A
wos,WoS-queryA2.ris,JOUR,Congenital and acquired brain injury. 3. Spectrum of the acquired brain injury population,"This self-directed learning module highlights the subpopulations of traumatic brain injury (TBI) that are treated by the rehabilitation practitioner. It is part of the chapter on TBI in the self-directed Physiatric Education Program for practitioners and trainees in physical medicine and rehabilitation, Specifically, this article focuses on the management of patients with mild TBI, children, and individuals with acquired brain injury from other etiologies, such as anoxic events or neoplastic lesions. The clinical spectrum of TBI, from the most severe presentation to the mildest, requires similar clinical skills to evaluate and manage.",ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,2008,"Kwasnica, C; Brown, AW; Elovic, EP; Kothari, S; Flanagan, SR",10.1016/j.apmr.2007.12.006,,WOS:000254167100004,A
wos,WoS-queryA2.ris,JOUR,Implantable cardioverter defibrillators: risks accompany the life-saving benefits,"Sudden cardiac arrest is the one of the most common causes of death in developed countries and accounts for between 180 000 and over 450 000 per year in the USA. Antiarrhythmic drug approaches to prevention of sudden cardiac death have been resoundingly ineffective. The implantable cardioverter defibrillator (ICD) constitutes one of the most important and well validated therapeutic advances in modern cardiovascular medicine. Consequently, ICD use has increased exponentially, although implementation has been quite variable geographically and with respect to other measures. In view of the expanded use of ICDs, the potential shortcomings and risks of ICD therapy have attracted attention. This commentary summarises the weaknesses, disadvantages and risks of the ICD in a balanced fashion in light of their proven life-saving benefits.",HEART,2012,"Atwater, BD; Daubert, JP",10.1136/heartjnl-2012-301853,,WOS:000303992200004,A
wos,WoS-queryA2.ris,JOUR,Bystander interventions and survival after exercise-related sudden cardiac arrest: a systematic review,"Objective To evaluate the provision of bystander interventions and rates of survival after exercise-related sudden cardiac arrest (SCA). Design Systematic review. Data sources MEDLINE, EMBASE, PubMed, CINAHL, SPORTDiscus, Cochrane Library and grey literature sources were searched from inception to November/December 2020. Study eligibility criteria Observational studies assessing a population of exercise-related SCA (out-of-hospital cardiac arrests that occurred during exercise or within 1 hour of cessation of activity), where bystander cardiopulmonary resuscitation (CPR) and/or automated external defibrillator (AED) use were reported, and survival outcomes were ascertained. Methods Among all included studies, the median (IQR) proportions of bystander CPR and bystander AED use, as well as median (IQR) rate of survival to hospital discharge, were calculated. Results A total of 29 studies were included in this review, with a median study duration of 78.7 months and a median sample size of 91. Most exercise-related SCA patients were male (median: 92%, IQR: 86%-96%), middle-aged (median: 51, IQR: 39-56 years), and presented with a shockable arrest rhythm (median: 78%, IQR: 62%-86%). Bystander CPR was initiated in a median of 71% (IQR: 59%-87%) of arrests, whereas bystander AED use occurred in a median of 31% (IQR: 19%-42%) of arrests. Among the 19 studies that reported survival to hospital discharge, the median rate of survival was 32% (IQR: 24%-49%). Studies which evaluated the relationship between bystander interventions and survival outcomes reported that both bystander CPR and AED use were associated with survival after exercise-related SCA. Conclusion Exercise-related SCA occurs predominantly in males and presents with a shockable ventricular arrhythmia in most cases, emphasising the importance of rapid access to defibrillation. Further efforts are needed to promote early recognition and a rapid bystander response to exercise-related SCA.",BRITISH JOURNAL OF SPORTS MEDICINE,2022,"Grubic, N; Hill, B; Phelan, D; Baggish, A; Dorian, P; Johri, AM",10.1136/bjsports-2021-104623,,WOS:000726878900001,A
wos,WoS-queryA2.ris,JOUR,In-hospital Complications Are More Likely to Occur After Reverse Shoulder Arthroplasty Than After Locked Plating for Proximal Humeral Fractures,"Background Currently, there seems to be a paradigm change in the surgical treatment of proximal humeral fractures in patients aged 65 years and older, with a considerable increase in the use of reverse total shoulder arthroplasty (RTSA) compared with angular stable internal fixation (locking plate fixation). However, even among shoulder specialists there is controversy regarding the best treatment strategy. Questions/purposes To evaluate for (1) a greater risk of in-hospital major adverse events, (2) a greater risk for in-hospital surgical complications, and (3) a greater risk of 30-day mortality, locking plate fixation and RTSA were compared for the treatment of proximal humerus fractures of patients aged 65 years and older after controlling for potentially confounding variables in a large-database analysis. Methods Health claims data of the largest German insurance company including approximately one-third of the population (26.5 million policyholders) between 2010 and 2018 were analyzed. This database was chosen because of its size, nationwide distribution, and high quality/completeness. In total, 55,070 patients (>= 65 years of age) treated with locking plate fixation (75% [41,216]) or RTSA (25% [13,854]) for proximal humeral fracture were compared. As primary endpoints, major adverse events (including acute myocardial infarction, stroke, organ failure, resuscitation, and death) and surgical complications (infection, hematoma, loss of reduction, dislocation, and revision surgery) were analyzed. The risk of all endpoints was analyzed with multivariable logistic regression models in the context of comorbidities to address existing group differences. Results After controlling for potentially confounding variables such as age, sex, and risk profile, RTSA was associated with a higher risk for major adverse events (OR 1.40 [95% CI 1.29 to 1.53]; p < 0.001) and surgical complications (OR 1.13 [95% CI 1.05 to 1.21]; p < 0.01) compared with locking plate fixation. There was no evidence for an increase in mortality (OR 0.98 [95% CI 0.86 to 1.12]; p = 0.81). Conclusion The increased in-hospital risk for major adverse events and surgical complications may moderate the enthusiasm associated with RTSA for proximal humeral fractures in patients 65 years and older. Treatment decisions should be based on individual risk estimation to avoid potential harmful events. Future studies must include long-term outcomes and quality of life to enlighten these findings in a broader context.",CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,2021,"Köppe, J; Stolberg-Stolberg, J; Rischen, R; Faldum, A; Raschke, MJ; Katthagen, JC",10.1097/CORR.0000000000001776,,WOS:000711675000028,A
wos,WoS-queryA2.ris,JOUR,The effect of the COVID-19 pandemic on acute coronary syndrome hospitalizations and out-of-hospital cardiac arrest in Greece,"Objectives: After coronavirus disease 2019 (COVID-19) outbreak, striking decreases in the number of hospital admissions for acute coronary syndromes (ACSs) and rises in rates of out-of-hospital cardiac arrest (OHCA) have been noted.",PUBLIC HEALTH,2021,"Kapelios, CJ; Siafarikas, C; Bonou, M; Liatis, S; Barbetseas, J",10.1016/j.puhe.2020.12.006,,WOS:000625305000004,A
wos,WoS-queryA2.ris,JOUR,A Review of Shockable Arrhythmia Detection of ECG Signals Using Machine and Deep Learning Techniques,"An electrocardiogram (ECG) is an essential medical tool for analyzing the functioning of the heart. An arrhythmia is a deviation in the shape of the ECG signal from the normal sinus rhythm. Long-term arrhythmias are the primary sources of cardiac disorders. Shockable arrhythmias, a type of life-threatening arrhythmia in cardiac patients, are characterized by disorganized or chaotic electrical activity in the heart's lower chambers (ventricles), disrupting blood flow throughout the body. This condition may lead to sudden cardiac arrest in most patients. Therefore, detecting and classifying shockable arrhythmias is crucial for prompt defibrillation. In this work, various machine and deep learning algorithms from the literature are analyzed and summarized, which is helpful in automatic classification of shockable arrhythmias. Additionally, the advantages of these methods are compared with existing traditional unsupervised methods. The importance of digital signal processing techniques based on feature extraction, feature selection, and optimization is also discussed at various stages. Finally, available databases, the performance of automated algorithms, limitations, and the scope for future research are analyzed. This review encourages researchers' interest in this challenging topic and provides a broad overview of its latest developments.",INTERNATIONAL JOURNAL OF APPLIED MATHEMATICS AND COMPUTER SCIENCE,2024,"Kavya, L; Karuna, Y; Saritha, S; Prakash, AJ; Patro, KK; Sahoo, SP; Tadeusiewicz, R; Plawiak, P",10.61822/amcs-2024-0034,,WOS:001325947100005,A
wos,WoS-queryA2.ris,JOUR,"Impact of survival probability, life expectancy, quality of life and patient preferences on do-not-attempt-resuscitation orders in a hospital","Consensus exists that a do-not-attempt-resuscitation order (DNAR) is appropriate if a resuscitation attempt is futile. Less agreement exists when this point is reached. We investigated the influence of three major considerations for in-hospital DNAR orders: expected survival probability after resuscitation, prospects of the patients? current condition without a cardiac arrest and the patients' autonomous decision not to want resuscitation. We calculated an expected survival probability according to two multi-morbidity prediction scores for each patient, assuming the event of cardiac arrest. The prospects of the current condition without a cardiac arrest was estimated by the patients' physician, in terms of life expectancy and quality of life (level of dependency after discharge and pain). The patients' preference was documented from the medical records. A total of 470 patients were included in the study. Fifty-eight patients (12%) had a DNAR-order, 11 of these patients (19%) wanted no resuscitation. The patients' prospects (life expectancy, dependency after discharge), and age proved to be independently associated with the presence of a DNAR order. The odds ratio (OR) for the presence of a DNAR order was 37 (CL 14-107) for an estimated life expectancy less than 3 months, 13 (CL 4-41) for a life in a nursing home and four (CL 2-12) for an age of 80 years and older. Expected survival probability after resuscitation and pain were not independently associated with a DNAR order. We conclude that resuscitation is considered futile on the basis of the patients' age and prospects without cardiac arrest and that the impact of expected survival probability on these decisions is small. (C) 1998 Elsevier Science Ireland Ltd. All rights reserved.",RESUSCITATION,1998,"de Vos, R; Koster, RW; de Haan, RJ",10.1016/S0300-9572(98)00097-5,,WOS:000077990400003,A
