source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA3.ris,JOUR,Pheochromocytoma-induced cardiogenic shock requiring ECMO: cardiovascular recovery prior to surgical resection,"An otherwise healthy woman in her 30s presented with cardiogenic shock and acute pulmonary oedema (APO), subsequently requiring extracorporeal membrane oxygenation (ECMO). A CT scan revealed an adrenal mass that prompted the differential diagnosis of a pheochromocytoma crisis that was later further suggested by raised plasma metanephrines. In the absence of clear guidelines due to the clinical rarity, a decision was made to delay adrenalectomy and stabilise the patient from a cardiac perspective with the view to operate after improvement of cardiac function with adequate alpha and beta blockade. Despite multiple complications, the patient was discharged from the hospital on day 32. After stabilisation and improvement of cardiac function, the patient underwent laparoscopic adrenalectomy. She was haemodynamically stable throughout the operation and was discharged on postoperative day 1 from the ICU to home. Histology confirmed the diagnosis of pheochromocytoma. She has been stable on follow-up.",BMJ CASE REPORTS,2024,"Redler, TA; Mohtat-Nasri, Z; Williams, B; Townend, P",10.1136/bcr-2024-262827,,WOS:001378782200001,A
wos,WoS-queryA3.ris,JOUR,Cardiac sarcoidosis in patients with recurrent ventricular arrhythmias refractory to endocardial ablation,"IntroductionThe clinical presentation of cardiac sarcoidosis is diverse. Detection of granuloma in histopathological evaluation proves the diagnosis, but endomyocardial biopsy (EMB) is associated with a high sampling error. However, prompt immunosuppressive therapy may significantly affect patient's prognosis. By analyzing our single center cohort of patients with recurrent ventricular arrhythmias (VA) and nonischemic cardiomyopathy after failure of endocardial ablation, we looked for additional markers supporting the diagnosis of cardiac sarcoidosis.MethodIn the last 4 years, 135 patients (mean age 49 y, 63% male) were hospitalized for epicardial ventricular arrhythmia (VA) ablation after failure of endocardial ablation. Nineteen patients had either previously received a diagnosis of cardiac sarcoidosis or were newly diagnosed. The mean follow-up time was 4.3 years. The ECG criteria, primary manifestation, histological findings in EMB, history of VT ablation, distribution of scars on MRI, electroanatomical mapping (EAM), PET CT findings, presence of atrial tachycardias, valve disease and comorbidities were analyzed.ResultsSix of 19 (32%) patients showed right bundle block; 6 of 19 (32%) had AV nodal disease, including 4 patients with AV-block III; and 14 patients (73%) primarily presented with ventricular arrhythmias (including 3 with cardiac arrest). In all 19 patients cardiac EMB revealed elevated CD68 macrophages and CD3 T lymphocytes, and 7 of 19 were positive for granuloma (36,8%). Six of 6 patients (100%) undergoing PET CT showed acute inflammation. By analyzing the scar distribution, the most common locations were basal anteroseptal, basal inferoseptal, mid inferoseptal, mid inferior and the septal RV/RVOT. (septal substrate in 100%). There was a high correlation between the findings on the MRIs and low voltage in the electroanatomical mapping EAM). All patients received an immunosuppressive therapy. No patient died during follow-up, 1 patient had a high urgent heart transplant after withdrawal of steroid therapy.ConclusionChronic untreated inflammation may be the underlying pathophysiology for patients with unspecific cardiomyopathy and recurrent VA refractory to endocardial and epicardial ablation. Septal substrate in the EAM/MRI, elevated CD3 lymphocytes in the EBM and inflammation in the PET CT may indicate the possible diagnosis of cardiac sarcoidosis. Initializing immunosuppressive therapy in patients with this dedicated constellation with should be taken into consideration.",CLINICAL RESEARCH IN CARDIOLOGY,2025,"Nentwich, K; Klingel, K; Ene, E; Müller, J; Berkowitz, A; Barth, S; Deneke, T",10.1007/s00392-024-02509-z,,WOS:001299782400002,A
wos,WoS-queryA3.ris,JOUR,"'Stand still ..., and move on', a new early intervention service for cardiac arrest survivors and their caregivers: rationale and description of the intervention","Objective: To describe a new early intervention service for survivors of cardiac arrest and their caregivers, and to explain the evidence and rationale behind it.",CLINICAL REHABILITATION,2011,"Moulaert, VRMP; Verbunt, JA; Bakx, WGM; Gorgels, APM; de Krom, MCFTM; Heuts, PHTG; Wade, DT; van Heugten, CM",10.1177/0269215511399937,,WOS:000295928500001,A
wos,WoS-queryA3.ris,JOUR,Defining the Limits of Resuscitative Emergency Department Thoracotomy: A Contemporary Western Trauma Association Perspective,"Background: Since the promulgation of emergency department (ED) thoracotomy > 40 years ago, there has been an ongoing search to define when this heroic resuscitative effort is futile. In this era of health care reform, generation of accurate data is imperative for developing patient care guidelines. The purpose of this prospective multicenter study was to identify injury patterns and physiologic profiles at ED arrival that are compatible with survival.",JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE,2011,"Moore, EE; Knudson, MM; Burlew, CC; Inaba, K; Dicker, RA; Biffl, WL; Malhotra, AK; Schreiber, MA; Browder, TD; Coimbra, R; Gonzalez, EA; Meredith, JW; Livingston, DH; Kaups, KL",10.1097/TA.0b013e3182077c35,,WOS:000287187700016,A
wos,WoS-queryA3.ris,JOUR,Mental health CPR: Peer contracting as a response to potential suicide in adolescents,"Contracting has been used as a response to individuals at risk of suicide for over thirty years. In the present study almost 400 high school students were given a survey about their experiences with suicide. It found that they were unlikely to initiate contact with traditional counselors during a suicidal crisis, but over half of them admitted they would probably tell a friend. Training in ""No harm agreements"", a form of peer contracting, was given to half the students. After training, these experimental subjects were significantly more likely than control subjects to recognize symptoms of suicide, to intervene appropriately, and to arrange for professional follow-up. They were also less likely to consider suicide an acceptable option. Greater recognition of two suicidal symptoms and increased likelihood of getting a promise not to commit suicide without talking with a counselor or minister were still present in the experimental group at seven weeks after the training. Responses about questions of safety with this method were promising but still need further attention.",ARCHIVES OF SUICIDE RESEARCH,1998,"Hennig, CW; Crabtree, CR; Baum, D",10.1080/13811119808260446,,WOS:000074097900005,A
wos,WoS-queryA3.ris,JOUR,A Case of Pleomorphic-Type Anaplastic Carcinoma of the Pancreas with Rapidly Progressive and Fatal Cardiac Metastasis,"INTRODUCTION: Cardiac metastasis from pancreatic ductal adenocarcinoma (PDAC) is extreme ly rare. Pleomorphic-type anaplastic carcinoma of the pancreas (PACP) is an uncommon, highly aggressive PDAC variant with lymphatic and hematogenous spread and poor prognosis. We report, to our knowledge, the first PACP case with antemortem diagnosis of cardiac metastasis and a rapidly fatal course. CASE PRESENTATION: A 75-year-old man presented with left hypochondrial pain. CT showed a 4-cm, gradually and heterogeneously enhancing pancreatic tail mass without distant metastasis. Gadolinium-enhanced MRI demonstrated peripheral progressive enhancement with internal non-enhancing areas, suggesting a non-conventional PDAC. Ultrasound-guided fine needle aspiration (EUS-FNA), nevertheless, yielded mainly scattered atypical epithelial cells with a small cohesive columnar component, and adenocarcinoma was diagnosed; further subclassification was not feasible on the limited cytologic material. Because the tumor was radiologically resectable, neoadjuvant gemcitabine plus S-1 was administered. Follow-up CT showed enlargement to 5.5 cm, new invasion of the spleen and gastric wall, and peripheral progressive enhancement-previously demonstrated on MRI-now appreciable on CT, while distant disease remained absent. Distal pancreatectomy with splenectomy, regional lymphadenectomy, and partial gastrectomy was performed. The resected specimen revealed a whitish solid tail tumor with focal hemorrhage/necrosis; histology confirmed PACP. Adjuvant S-1 was initiated 1 month postoperatively. Three months after surgery, CA19-9 increased despite no recurrence on CT. One month later he presented with exertional dyspnea and complete atrioventricular block. Echocardiography and CT showed an approximately 8-cm interatrial mass and a left-ventricular wall lesion. Retrospective review of CT performed 1 month earlier identified a 2-cm atrial nodule at the same site, indicating very rapid intracardiac growth. He was transferred to a cardiovascular center for planned pacemaker implantation, and heart-failure therapy was initiated first. During preparation he developed sudden cardiac arrest and died. Postmortem myocardial biopsy confirmed PACP metastasis. CONCLUSIONS: Clinicians need to recognize that PACP can metastasize to the heart and incorporate this risk into routine follow-up, maintaining vigilance for imaging features suggestive of cardiac involvement and for new-onset cardiac symptoms or conduction disturbances; when cardiac metastasis is suspected, prompt evaluation and intervention are warranted.",SURGICAL CASE REPORTS,2026,"Shigematsu, K; Kozono, S; Fujii, A; Abe, N; Kuga, H; Tamiya, S; Nakano, T",10.70352/scrj.cr.25-0567,,WOS:001659229500001,A
wos,WoS-queryA3.ris,JOUR,CVP and echo Measurements are Associated with Improved Outcomes in Patients with Gastrointestinal (GI) Hemorrhage: A Retrospective Analysis of the MIMIC- IV Database,"Purpose: Mortality associated with acute Gastrointestinal (GI) hemorrhage in intensive care units (ICU) has remained high in patients suffering from hemodynamic instability. Prompt recognition and rapid assessment of bleeding severity are crucial to improve survival. Central venous pressure (CVP) monitoring is commonly used for early recognition of intravascular imbalances, but its effectiveness in predicting fluid responsiveness is often questioned. Echocardiography (echo) is a rapid, noninvasive method to repeatedly assess cardiac function and fluid responsiveness. This study investigated the impact of CVP and echo measurements on the outcomes of critically ill patients with GI hemorrhage. Methods: The study was based on the Medical Information Mart for Intensive Care IV (MIMIC- IV) database. Patients were divided into four groups according to the usage of CVP and/or echo. The primary outcomes were 7-day, 14-day, 28-day, and overall mortalities after ICU admission. Cox Proportional-Hazards Models were used to elucidate the relationship between CVP/ Echo monitoring and mortality. The severity of illness of patients were adjusted by qSOFA score, SOFA score and base deficit level at admission. Results: Among 1705 eligible patients, 82 patients had both CVP and echo, 85 had CVP only, and 116 had Echo only. The results of survival analysis indicated that, comparing with those without either CVP or echo, the echo utilization was associated with improved mortalities at all time points during ICU stay for patients with moderate GI hemorrhage, and the combined use of CVP and echo was associated with lower 7-day,14-day and overall mortalities for patients with severe GI hemorrhage. Conclusion: Early usage of CVP and echo monitoring or echo alone are associated with lower mortality in the short and long-term when compared to patients without either measurement. Clinicians should consider goal-directed resuscitation guided by echo with/without CVP in patients with GI hemorrhage early after admission to ICU.",JOURNAL OF INTENSIVE CARE MEDICINE,2022,"Song, WY; Mobli, K; Jupiter, DC; Radhakrishnan, RS",10.1177/08850666211046175,,WOS:000708295700001,A
wos,WoS-queryA3.ris,JOUR,Total neoadjuvant treatment of locally advanced rectal cancer with high risk factors in Slovenia,Background. In the light of a high rate of distant recurrence and poor compliance of adjuvant chemotherapy in high risk rectal cancer patients the total neoadjuvant treatment was logical approach to gaining acceptance. We aimed to evaluate toxicity and efficiency of this treatment in patients with rectal cancer and high risk factors for local or distant recurrence.,RADIOLOGY AND ONCOLOGY,2019,"Tuta, M; Boc, N; Brecelj, E; Omejc, M; Anderluh, F; Ermenc, AS; Peressutti, AJ; Oblak, I; Krebs, B; Velenik, V",10.2478/raon-2019-0046,,WOS:000497973500011,A
wos,WoS-queryA3.ris,JOUR,Changes in health status and quality of life and the impact of uncertainty in patients who survive life-threatening arrhythmias,OBJECTIVE: The purpose of this study was to describe the changes in perception of health status and quality of life from before treatment to 6 months after and the impact of uncertainty on these variables I : in survivors of life-threatening arrhythmia.,HEART & LUNG,1999,"Carroll, DL; Hamilton, GA; McGovern, BA",10.1016/S0147-9563(99)70071-3,,WOS:000081533800003,A
wos,WoS-queryA3.ris,JOUR,The educational experiences and needs of patients with an internal cardiac defibrillator: An interpretive phenomenological study,"Background: Internal cardiac defibrillators (ICD) are the treatment option for primary and secondary prevention of sudden cardiac arrest and potential death. The majority of research to date has focused on the psychological and physical outcomes affecting patients, such as fear, anxiety, depression, and changes in quality of life post ICD insertion. There is, however, limited research exploring the adequacy of their educational preparation by nurses and other health care professionals.",COLLEGIAN,2021,"Christie, M; Coyne, E; Mitchell, M",10.1016/j.colegn.2020.09.003,,WOS:000653625900006,A
wos,WoS-queryA3.ris,JOUR,"Are There Options to Prevent Early Occurring Deaths in Acute Myocardial Infarction: Prospective Evaluation of All &lt;24 h In-Hospital Deaths, 2004-2006-The MONICA/KORA Augsburg Infarction Registry","Objectives: To provide valid clinical data of early in-hospital deaths with presumed acute myocardial infarction (AMI) who are often not included in clinical trials or registries. Methods: From August 2004 to August 2006 all patients (age 25-84 years) dying within 24 h after hospitalization in a large tertiary care academic teaching hospital were screened regarding an underlying cardiovascular cause of death. Results: After validation, 79 out of 1,352 patients remained with a final diagnosis of AMI. Sixty-six percent of these experienced prehospital cardiac arrest or shock. In 37% no resuscitation attempts were performed in-hospital, the most common reason being multimorbidity. Only 23% could be transferred to coronary angiography for revascularisation attempts. An independent panel of clinicians judged that only in one patient would another management strategy have been promising. Of interest, 33% of the deceased patients had typical or atypical chest pain the days before the lethal event. Conclusion: A large percentage of AMI patients who died soon after hospitalization were in critical circulatory state directly before hospitalization. In 37%, in-hospital resuscitation attempts were omitted for understandable reasons. Options for improvement in acute care in the investigated setting were not found. However, in one third of the cases earlier preventive measures might have been reasonable. Copyright (C) 2010 S. Karger AG, Basel",CARDIOLOGY,2010,"Kuch, B; von Scheidt, W; Kling, B; Ehmann, A; Greschik, C; Meisinger, C",10.1159/000315451,,WOS:000283036900001,A
wos,WoS-queryA3.ris,JOUR,Australasian Resuscitation In Sepsis Evaluation: FLUid or vasopressors In emergency Department Sepsis (ARISE FLUIDS) trial: study protocol,"Introduction International consensus guidelines support the initial administration of 30 mL/kg of intravenous fluids for haemodynamic resuscitation of newly diagnosed septic shock. Practice variation exists between the volume of fluids administered and timing of vasopressor commencement. The optimal approach in patients with septic shock is uncertain.Methods and analysis Australasian Resuscitation In Sepsis Evaluation: FLUid or vasopressors In emergency Department Sepsis is a 1000-participant multicentre, randomised, open-label, parallel group clinical trial conducted in patients with septic shock presenting to the emergency department in participating sites in Australia, New Zealand and Ireland. Participants are randomised (1:1) to either restricted fluids and early vasopressors or a larger initial intravenous fluid volume and later vasopressors. The primary outcome is days alive and out of hospital at day 90 postrandomisation. Secondary outcomes are all-cause mortality at day 90, time from randomisation until death (to day 90), days alive and at home at day 90 and ventilator-free, vasopressor-free and renal replacement-free days to day 28 postrandomisation and death or disability at 6-month and 12-month postrandomisation. Health-related quality of life will be assessed at day 180 and 12 months following randomisation.Ethics and dissemination The study was approved by Northern Sydney Local Health District Human Research Ethics Committee (HREC2020/ETH02874) on 21 January 2021. Patients will be enrolled under a waiver of prior consent. The patient or next-of-kin (or equivalent according to local jurisdiction) is approached at the first available opportunity and given a trial information sheet. According to local approvals, the patient or next-of-kin chooses to either continue in the trial or opt-out/decline continued participation. Results will be disseminated in peer-reviewed journals and presented at academic conferences.Trial registration number NCT04569942",BMJ OPEN,2025,"Howe, BD; Macdonald, SPJ; Arendts, G; Bellomo, R; Burcham, J; Delaney, A; Egerton-Warburton, D; Fatovich, D; Fraser, JF; Higgins, A; Jones, P; Keijzers, G; Milford, E; Udy, AA; Williams, P; Young, P; Peake, SL",10.1136/bmjopen-2025-101215,,WOS:001531832600001,A
wos,WoS-queryA3.ris,JOUR,"Therapeutic hypothermia and controlled normothermia in the intensive care unit: Practical considerations, side effects, and cooling methods","Background: Hypothermia is being used with increasing frequency to prevent or mitigate various types of neurologic injury. In addition, symptomatic fever control is becoming an increasingly accepted goal of therapy in patients with neurocritical illness. However, effectively controlling fever and inducing hypothermia poses special challenges to the intensive care unit team and others involved in the care of critically ill patients.",CRITICAL CARE MEDICINE,2009,"Polderman, KH; Herold, I",10.1097/CCM.0b013e3181962ad5,,WOS:000263779300043,A
wos,WoS-queryA3.ris,JOUR,Fatal Hypernatremic Dehydration in a Term Exclusively Breastfed Newborn,"Hypernatremic dehydration in term newborns has steadily increased in incidence with increasing efforts to promote exclusive breastfeeding before hospital discharge, a key metric of the Baby-Friendly Hospital Initiative. The following report details a case of a term newborn infant who had evidence of poor intake while exclusively breastfeeding during his hospital stay that may not have been recognized by health care providers. The infant was discharged home and was subsequently found by the parents in cardiac arrest 12 h after discharge and was found to have hypernatremic dehydration. Although return of spontaneous circulation was achieved after fluid resuscitation, the infant sustained extensive hypoxic-ischemic brain injury due to cardiovascular collapse. Due to the infant's extremely poor prognosis, life support was withdrawn at 19 days of age and the infant expired. This sentinel case demonstrates multiple pitfalls of current perceptions of normal vs. abnormal newborn feeding behavior, weight loss percentages, elimination patterns, and acceptable clinical thresholds believed to be safe for neonates. Newer data have shown that hypernatremia occurs commonly in healthy, term breastfed newborns at weight loss percentages previously deemed normal by most health professionals and hospital protocols. In-hospital strategies to prevent excessive weight loss and screening for hypernatremia in response to signs of inadequate feeding have the potential to prevent tens of thousands of readmissions for feeding complications a year, as well as hundreds of millions in health care costs.",CHILDREN-BASEL,2022,"del Castillo-Hegyi, C; Achilles, J; Segrave-Daly, BJ; Hafken, L",10.3390/children9091379,,WOS:000857651600001,A
wos,WoS-queryA3.ris,JOUR,Cardioprotected spaces in Mexico: actions to prevent sudden cardiac death. A position of health professionals,"Sudden cardiac death is a worldwide public health problem. Although its incidence is not known, it is estimated to cause up to 50% of cardiac-related mortality and up to 20% of total mortality in adults. In Mexico, previous estimates suggest that it causes an average of 33 000 deaths per year; however, the data are not precise. Half of all sudden cardiac death events are due to out-of-hospital sudden cardiac arrest which, if not treated promptly, leads to sudden cardiac death. Therefore, the ability to respond promptly and adequately to these events with the necessary maneuvers and equipment improves the survival of the victims.To address this problem, in some states of the country, cardioprotected spaces have been created to allow timely cardiopulmonary resuscitation and cardiac defibrillation maneuvers to be performed in public access. As an objective, health professionals establish the importance of implementing cardioprotected spaces and creating public policies in this regard throughout the country.",SALUD PUBLICA DE MEXICO,2023,"Martínez-Duncker, RD; Urzúa-González, AR; Aguilera-Mora, LF; Laínez-Zelaya, JS; de la Cadena-Sillas, JA; Celaya-Cota, MD; González-Cruz, EH; Delgado, E; Campos-Nonato, I; Denova-Gutiérrez, E; Cruz-Valdez, A; Cossio-Aranda, JE; Guerra-López, A; Enciso-Muñoz, JM; Sánchez-Arreola, LD; Magaña-Serrano, JA; Díaz-Aguilera, MA; Gómez-Alvarez, E; Oseguera-Moguel, J; Barquera, S; Sifuentes-Osornio, J; Lazcano-Ponce, EC",10.21149/14698,,WOS:001152502100020,A
wos,WoS-queryA3.ris,JOUR,Clinical Nurses' Intention to Use Defibrillators in South Korea: A Path Analysis,"This study aimed to investigate factors affecting behavioral intentions to use defibrillators among clinical nurses in South Korea, using a modified predictive technology acceptance model 2 (TAM 2) that facilitates understanding of what prompts apparent spontaneous actions. This descriptive, cross-sectional study included 467 clinical nurses with more than 6 months of clinical experience. The path analysis results showed that the variables directly affecting the intention to use a defibrillator among clinical nurses were the image, organizational support, perceived ease of use, and perceived usefulness. Moreover, job autonomy and total career indirectly affected the intention to use a defibrillator. Clinical nurses need to know how to use defibrillators and be able to act promptly on patients with in-hospital cardiac arrest (IHCA). Organizational managers need to improve the work environments of clinical nurses accordingly. Additionally, it is necessary to establish a policy foundation to ensure the development of competence and job autonomy that can lead to the use of defibrillators by improving various factors, including anxiety or reluctance of nurses to use defibrillators in acute cardiac arrest.",HEALTHCARE,2023,"Uhm, D; Jung, GH",10.3390/healthcare11010061,,WOS:000908805600001,A
wos,WoS-queryA3.ris,JOUR,Public use of automated external defibrillators,Background: Automated external defibrillators save lives when they are used by designated personnel in certain public settings. We performed a two-year prospective study at three Chicago airports to assess whether random bystanders witnessing out-of-hospital cardiac arrests would retrieve and successfully use automated external defibrillators.,NEW ENGLAND JOURNAL OF MEDICINE,2002,"Caffrey, SL; Willoughby, PJ; Pepe, PE; Becker, LB",10.1056/NEJMoa020932,,WOS:000178598300005,A
wos,WoS-queryA3.ris,JOUR,Residents feel unprepared and unsupervised as leaders of cardiac arrest teams in teaching hospitals: A survey of internal medicine residents,"Objective: We aimed to determine internal medicine residents' perceptions of the adequacy of their training to serve as in-hospital cardiac arrest team leaders, given the responsibility of managing acutely critically ill patients and with recent evidence suggesting that the quality of cardiopulmonary resuscitation provided in teaching hospitals is suboptimal.",CRITICAL CARE MEDICINE,2007,"Hayes, CW; Rhee, A; Detsky, ME; Leblanc, VR; Wax, RS",10.1097/01.CCM.0000268059.42429.39,,WOS:000247424100006,A
wos,WoS-queryA3.ris,JOUR,Association between intensive care unit nursing grade and mortality in patients with cardiogenic shock and its cost-effectiveness,"BackgroundDespite the high workload of cardiac intensive care unit (ICU), there is a paucity of evidence on the association between nurse workforce and mortality in patients with cardiogenic shock (CS). This study aimed to evaluate the prognostic impact of the ICU nursing grade on mortality and cost-effectiveness in CS. MethodsA nationwide analysis was performed using the K-NHIS database. Patients diagnosed with CS and admitted to the ICU at tertiary hospitals were enrolled. ICU nursing grade was defined according to the bed-to-nurse ratio: grade1 (bed-to-nurse ratio < 0.5), grade2 (0.5 <= bed-to-nurse ratio < 0.63), and grade3 (0.63 <= bed-to-nurse ratio < 0.77) or above. The primary endpoint was in-hospital mortality. Cost-effective analysis was also performed. ResultsOf the 72,950 patients with CS, 27,216 (37.3%) were in ICU nursing grade 1, 29,710 (40.7%) in grade 2, and 16,024 (22.0%) in grade >= 3. The adjusted-OR for in-hospital mortality was significantly higher in patients with grade 2 (grade 1 vs. grade 2, 30.6% vs. 37.5%, adjusted-OR 1.14, 95% CI1.09-1.19) and grade >= 3 (40.6%) with an adjusted-OR of 1.29 (95% CI 1.23-1.36) than those with grade 1. The incremental cost-effectiveness ratio of grade1 compared with grade 2 and >= 3 was $25,047/year and $42,888/year for hospitalization and $5151/year and $5269/year for 1-year follow-up, suggesting that grade 1 was cost-effective. In subgroup analysis, the beneficial effects of the high-intensity nursing grade on mortality were more prominent in patients who received CPR or multiple vasopressors usage. ConclusionsFor patients with CS, ICU grade 1 with a high-intensity nursing staff was associated with reduced mortality and more cost-effectiveness during hospitalization compared to grade 2 and grade >= 3, and its beneficial effects were more pronounced in subjects at high risk of CS.",CRITICAL CARE,2024,"Choi, KH; Kang, D; Lee, J; Park, H; Park, TK; Lee, JM; Song, YB; Hahn, JY; Choi, SH; Gwon, HC; Cho, J; Yang, JH",10.1186/s13054-024-04880-9,,WOS:001189915100001,A
wos,WoS-queryA3.ris,JOUR,"In Hospitals With More Nurses Who Have Baccalaureate Degrees, Better Outcomes For Patients After Cardiac Arrest","In 2010, prompted by compelling evidence that demonstrated better patient outcomes in hospitals with higher percentages of nurses with a bachelor of science in nursing (BSN), the Institute of Medicine recommended that 80 percent of the nurse workforce be qualified at that level or higher by 2020. Using data from the American Heart Association's Get With the Guidelines Resuscitation registry (for 2013-18), RN4CAST-US hospital nurse surveys (2015-16), and the American Hospital Association (2015), we found that each 10-percentage-point increase in the hospital share of nurses with a BSN was associated with 24 percent greater odds of surviving to discharge with good cerebral performance among patients who experienced in-hospital cardiac arrest. Lower patient-to-nurse ratios on general medical and surgical units were also associated with significantly greater odds of surviving with good cerebral performance. These findings contribute to the growing body of evidence that supports policies to increase access to baccalaureate-level education and improve hospital nurse staffing.",HEALTH AFFAIRS,2019,"Harrison, JM; Aiken, LH; Sloane, DM; Carthon, JMB; Merchant, RM; Berg, RA; McHugh, MD; Grossestreuer, A; Moskowitz, A; Edelson, D; Ornato, J; Berg, K; Peberdy, MA; Churpek, M; Kurz, M; Starks, MA; Chan, P; Girotra, S; Perman, S; Goldberger, Z",10.1377/hlthaff.2018.05064,,WOS:000473321900005,A
wos,WoS-queryA3.ris,JOUR,Mild hypothermia for neuroprotection after cardiac arrest,"The favorable effect of hypothermia oil brain damage resulting from cardiac arrest was first demonstrated in animal studies. Subsequent small-scale human studies have also shown positive effects. In 2002, two large randomized studies investigating the use of controlled mild hypothermia after resuscitation were published in the New, England Journal of Medicine. The results convincingly showed a positive effect on survival and neurologic outcome. Based oil the currently available data, the International Liaison Committee on Resuscitation (ILCOR) strongly recommends that unconscious adult patients who are resuscitated after ventricular Fibrillation be cooled to temperatures between 32 and 34 degrees C for 12-24 h.",MEDIZINISCHE KLINIK,2006,"Kluge, S; Kreymann, G",10.1007/s00063-006-1025-9,,WOS:000236466700003,A
wos,WoS-queryA3.ris,JOUR,Sotatercept for the Treatment of Pulmonary Arterial Hypertension,"BackgroundPulmonary arterial hypertension is characterized by pulmonary vascular remodeling, cellular proliferation, and poor long-term outcomes. Dysfunctional bone morphogenetic protein pathway signaling is associated with both hereditary and idiopathic subtypes. Sotatercept, a novel fusion protein, binds activins and growth differentiation factors in the attempt to restore balance between growth-promoting and growth-inhibiting signaling pathways.",NEW ENGLAND JOURNAL OF MEDICINE,2021,"Humbert, M; McLaughlin, V; Gibbs, JSR; Gomberg-Maitland, M; Hoeper, MM; Preston, IR; Souza, R; Waxman, A; Escribano Subias, P; Feldman, J; Meyer, G; Montani, D; Olsson, KM; Manimaran, S; Barnes, J; Linde, PG; de Oliveira Pena, J; Badesch, DB",10.1056/NEJMoa2024277,,WOS:000637850100007,A
wos,WoS-queryA3.ris,CPAPER,Pushing the Envelope-Rehabilitation of Non-Circular Sewers Up to 2.7 m (9′) High with Reinforced Cured in Place Pipe,"The city of Winnipeg, MB, Canada, has a large and old combined sewer network that was constructed using a wide range of materials, cross sections, and construction methods. As with many jurisdictions in North America, their rehabilitation needs have become considerably more challenging over time. This paper focusses on the design considerations to rehabilitate two sites with egg shaped monolithic concrete combined sewers with numerous major defects in the form of sewer fabric decay (i.e. general surficial material degradation), localized invert loss, infiltration, and longitudinal four point fractures. The sections included pipes that were 1,800 mm highx1,350 mm wide (72""x54"") and 2,700 mm highx1800 mm wide (108""x72"") and conveyed dry weather flows ranging from 1.9 to 162.8 L/s (30 to 2,580 USGPM), respectively. The combination of defects present with active infiltration meant that active deterioration processes were present in form ground loss around the sewers. The sites themselves posed considerable access challenges, as one was located on a former road right of way now leased to a private recycling company and located adjacent to active Canadian Pacific Railway (CPR) tracks. Proximity to active rail tracks necessitated seeking approval from CPR on a detailed sequential phasing plan for the shaft construction. Since the requirements for the shafts were dictated by both the rehabilitation method and the contractor's means of shoring construction, final approval for shaft construction at the site could not take place until after contractor procurement. Design and procurement included five unique rehabilitation alternative systems: reinforced cured in place pipe (CIPP), grouted in place glass reinforced polymer (GRP) liners, bonded in place fibre reinforced polymer (FRP) liners, centrifugally cast concrete pipe (CCCP), and grouted-in-place spiral wound PVC strip liners. Each technology was assessed and specified based on their unique installation and long term performance characteristics. While all of the deteriorated pipes appeared stable and were not at risk of short term failure; some of the pipes displayed evidence of accelerating deterioration which required a rehabilitation system designed for full pipe-soil loading models as well as hydrostatic groundwater loads. Design methodologies and minimum quality assurance (QA) requirements were dictated by the tender documents for each rehabilitation technology to promote an ""equal"" assessment of alternative technologies in a competitive environment. The rehabilitation contract was awarded based on the use of reinforced CIPP technology in late 2017 and installation of the liners was completed in November 2018.","PIPELINES 2019: CONDITION ASSESSMENT, CONSTRUCTION, AND REHABILITATION",2019,"Macey, C; Braun, A; Kehler, N; Cournoyer, S",,,WOS:000494639000033,A
wos,WoS-queryA3.ris,JOUR,Pilot Observational Analysis of Social Media Related to Survivors of Sudden Cardiac Arrest,,CIRCULATION,2016,"Xiao, J; Christensen, R; Brown, F; Sawyer, KN",,,WOS:000396815307004,A
