source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA4.ris,JOUR,Early repolarization with horizontal ST segment may be associated with aborted sudden cardiac arrest: a retrospective case control study,"Background: Risk stratification of the early repolarization pattern (ERP) is needed to identify malignant early repolarization. J-point elevation with a horizontal ST segment was recently suggested as a malignant feature of the ERP. In this study, the prevalence of the ERP with a horizontal ST segment was examined among survivors of sudden cardiac arrest (SCA) without structural heart disease to evaluate the value of ST-segment morphology in risk stratification of the ERP.",BMC CARDIOVASCULAR DISORDERS,2012,"Kim, SH; Kim, DY; Kim, HJ; Jung, SM; Han, SW; Suh, SY; Ryu, KH",10.1186/1471-2261-12-122,,WOS:000315771100001,A
wos,WoS-queryA4.ris,JOUR,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR FOR PREVENTION OF SUDDEN CARDIAC DEATH IN PATIENTS WITH VENTRICULAR-TACHYCARDIA AND VENTRICULAR-FIBRILLATION - ICD THERAPY IN SUDDEN CARDIAC DEATH,"Among the various therapy options for survivors of ventricular tachycardia-ventricular fibrillation (VT-VF), the implantable cardioverter defibrillator (ICD) seems most promising. It reliably terminates VT-VF and thus significantly impacts sudden cardiac death (SCD) survival. It is more effective than any of the known antiarrhythmic drugs in prevention of SCD, particularly among survivors of cardiac arrest. Compared to VT surgery, the ICD therapy can be offered to a larger pool of patients and can be placed at a lower surgical risk. With proper patient selection, ICD therapy is of major benefits to its recipients since it markedly reduces the chances of VT-VF related mortality; the main cause of premature death in this population. The ICD therapy is cost effective when compared to other medical interventions and could be more so if the implant is carried out early in the course of VT-VF management.",PACE-PACING AND CLINICAL ELECTROPHYSIOLOGY,1993,"AKHTAR, M; JAZAYERI, M; SRA, J; TCHOU, P; ROVANG, K; BLANCK, Z; DHALA, A; DESHPANDE, S; AXTELL, K",10.1111/j.1540-8159.1993.tb01618.x,,WOS:A1993KV74900003,A
wos,WoS-queryA4.ris,JOUR,Sudden cardiac death and post-traumatic stress disorder: More research is needed,"Sudden cardiac death is an event which is traumatic for the individuals, who survive and their relatives. Very few research is concentrated on these survivals and the symptoms arising from post-traumatic stress disorders. In this journal, Birk et al. report on twelve eligible cardiac arrest survivors contacted, of which ten were enrolled. The authors report on heart rate variability biofeedback, which is, according to the authors, a promising nonpharmacologic approach for reducing anxiety. The intervention was comprised of daily sessions of diaphragmatic paced breathing and real-time monitoring of cardiac activity guided by a smartphone app and heart rate monitor. Ninety percent of the patients had good scores for intervention acceptability and feasibility, and 80 % reported good scores for its appropriateness and usability for reducing fear. Trait anxiety decreased significantly pre-to-post intervention. We comment on this finding highlighting other studies targeting sudden cardiac death and supporting that more research with very large randomized clinical trials is needed.",CONTEMPORARY CLINICAL TRIALS COMMUNICATIONS,2024,"Sergi, CM",10.1016/j.conctc.2023.101252,,WOS:001175375200001,A
wos,WoS-queryA4.ris,JOUR,Potential value of protocols in substantially bleeding trauma patients,Purpose of review,CURRENT OPINION IN ANESTHESIOLOGY,2013,"Holcomb, JB; Gumbert, S",10.1097/ACO.0b013e32835e8c9b,,WOS:000316310800019,A
wos,WoS-queryA4.ris,JOUR,Impact of Controlled Pericardial Drainage on Critical Cardiac Tamponade With Acute Type A Aortic Dissection,"Background-Cardiac tamponade is associated with fatal outcomes for patients with acute type A aortic dissection, and the presence of cardiac tamponade should prompt urgent aortic repair. However, treatment of the patient with critical cardiac tamponade who cannot survive until surgery remains unclear. We analyzed our experience of controlled pericardial drainage (CPD) managing critical cardiac tamponade.",CIRCULATION,2012,"Hayashi, T; Tsukube, T; Yamashita, T; Haraguchi, T; Matsukawa, R; Kozawa, S; Ogawa, K; Okita, Y",10.1161/CIRCULATIONAHA.111.082685,,WOS:000314150200013,A
wos,WoS-queryA4.ris,JOUR,Heterogeneity in defining multiple trauma: a systematic review of randomized controlled trials,"IntroductionWhile numerous randomized controlled trials (RCTs) have been conducted in the field of trauma, a substantial portion of them are yielding negative results. One potential contributing factor to this trend could be the lack of agreement regarding the chosen definitions across different trials. The primary objective was to identify the terminology and definitions utilized for the characterization of multiple trauma patients within randomized controlled trials (RCTs).MethodsA systematic review of the literature was performed in MEDLINE, EMBASE and clinicaltrials.gov between January 1, 2002, and July 31, 2022. RCTs or RTCs protocols were eligible if they included multiple trauma patients. The terms employed to characterize patient populations were identified, and the corresponding definitions for these terms were extracted. The subsequent impact on the population recruited was then documented to expose clinical heterogeneity.ResultsFifty RCTs were included, and 12 different terms identified. Among these terms, the most frequently used were ""multiple trauma"" (n = 21, 42%), ""severe trauma"" (n = 8, 16%), ""major trauma"" (n = 4, 8%), and trauma with hemorrhagic shock"" (n = 4, 8%). Only 62% of RCTs (n = 31) provided a definition for the terms used, resulting a total of 21 different definitions. These definitions primarily relied on the injury severity score (ISS) (n = 15, 30%), displaying an important underlying heterogeneity. The choice of the terms had an impact on the study population, affecting both the ISS and in-hospital mortality. Eleven protocols were included, featuring five different terms, with ""severe trauma"" being the most frequent, occurring six times (55%).ConclusionThis systematic review uncovers an important heterogeneity both in the terms and in the definitions employed to recruit trauma patients within RCTs. These findings underscore the imperative of promoting the use of a unique and consistent definition.",CRITICAL CARE,2023,"Jeanmougin, T; Cole, E; Duceau, B; Raux, M; James, A",10.1186/s13054-023-04637-w,,WOS:001078598000003,A
wos,WoS-queryA4.ris,JOUR,Emergency general surgery in a low-middle income health care setting: Determinants of outcomes,Introduction. Emergency general surgery (EGS) has emerged as an important component of frontline operative care. Efforts in high-income settings have described its burden but have yet to consider low- and middle-income health care settings in which emergent conditions represent a high proportion of operative need. The objective of this study was to describe the disease spectrum of EGS conditions and associated factors among patients presenting in a low-middle income context.,SURGERY,2016,"Shah, AA; Latif, A; Zogg, CK; Zafar, SN; Riviello, R; Halim, MS; Rehman, Z; Haider, AH; Zafar, H",10.1016/j.surg.2015.08.004,,WOS:000367869400031,A
wos,WoS-queryA4.ris,JOUR,Identification of Cardiac Dysfunction in Sepsis with B-Type Natriuretic Peptide,"BACKGROUND: B-type natriuretic peptide (BNP) is secreted in response to myocardial stretch and has been used clinically to assess volume overload and predict death in congestive heart failure. More recently, BNP elevation has been demonstrated with septic shock and is predictive of death. How BNP levels relate to cardiac function in sepsis remains to be established.",JOURNAL OF THE AMERICAN COLLEGE OF SURGEONS,2011,"Turner, KL; Moore, LJ; Todd, SR; Sucher, JF; Jones, SA; McKinley, BA; Valdivia, A; Sailors, RM; Moore, FA",10.1016/j.jamcollsurg.2011.03.027,,WOS:000292922400031,A
wos,WoS-queryA4.ris,JOUR,Improvements in End-of-Life Care with a Protocol-based Pathway for Cancer Patients Dying in a Singapore Hospital,"Introduction: More than half of all deaths in Singapore occur in hospitals. Little is known about the quality of care received by dying patients in hospitals. The Liverpool Care Pathway (LCP) provides a framework of providing good end-of-life care for dying patients and has been used with success in the United Kingdom (UK). In this study, we investigate whether adoption of a modified LCP in a Singapore hospital translated to better end-of-life care for cancer patients. Materials and Methods: The LCP was adapted and implemented as a pilot project on an oncology ward in Singapore General Hospital. A baseline review of 30 consecutive death records was performed, followed by a 4-month pilot and post-implementation audit of 30 consecutive patients on the adapted LCP. Results: Five types of end-of-life symptoms were analysed. There was only 1 uncontrolled symptom at death in the post-implementation group compared to 24 uncontrolled symptoms in the retrospective audit group. The prescription of breakthrough medications for symptom control increased from 21% in the retrospective audit group to 79% in the post-implementation group. Inappropriate monitoring was discontinued in 25 patients in the post-implementation group compared to none in the retrospective audit group. The documentation of resuscitation status and religion of the patient was improved, achieving full documentation in the post-implementation group. Conclusion: This study shows promising results for improving end-of-life care in cancer patients with a protocol-based pathway in a Singapore hospital. Extension of this care pathway to other settings should be explored to maximise its benefits to patients dying from all causes in hospital. Ann Acad Med Singapore 2012;41:483-93",ANNALS ACADEMY OF MEDICINE SINGAPORE,2012,"Neo, PSH; Poon, MC; Peh, TY; Ong, SYK; Koo, WH; Santoso, U; Goh, CR; Yee, ACP",,,WOS:000312576600002,A
wos,WoS-queryA4.ris,JOUR,High Interleukin-6 Plasma Concentration upon Admission Is Predictive of Massive Transfusion in Severely Injured Patients,"Severe bleeding remains a prominent cause of early in-hospital mortality in major trauma patients. Thus, prompt prediction of patients at risk of massive transfusion (MT) is crucial. We investigated the ability of the inflammatory marker interleukin (IL)-6 to forecast MT in severely injured trauma patients. IL-6 plasma levels were measured upon admission. Receiver operating characteristic curves (ROCs) were calculated, and sensitivity and specificity were determined. In this retrospective study, a total of 468 predominantly male (77.8%) patients, with a median injury severity score (ISS) of 25 (17-34), were included. The Youden index for the prediction of MT within 6 and 24 h was 351 pg/mL. Patients were dichotomized into two groups: (i) low-IL-6 < 350 pg/mL and (ii) high-IL-6 >= 350 pg/mL. IL-6 >= 350 pg/mL was associated with a lower prothrombin time index, a higher activated partial thromboplastin time, and a lower fibrinogen concentration compared with IL-6 < 350 pg/mL (p <0.0001 for all). Thromboelastometric parameters were significantly different between groups (p <0.03 in all). More patients in the high-IL-6 group received MT (p <0.0001). The ROCs revealed an area under the curve of 0.76 vs. 0.82 for the high-IL-6 group for receiving MT in the first 6 and 24 h. IL-6 >= 350 pg/mL predicted MT within 6 and 24 h with a sensitivity of 45% and 58%, respectively, and a specificity of 89%. IL-6 >= 350 pg/mL appears to be a reasonable early predictor for coagulopathy and MT within the first 6 and 24 h intervals. Large-scale prospective studies are warranted to confirm these findings.",JOURNAL OF CLINICAL MEDICINE,2021,"Weichselbaum, N; Oberladstätter, D; Schlimp, CJ; Zipperle, J; Voelckel, W; Grottke, O; Zimmermann, G; Osuchowski, M; Schöchl, H",10.3390/jcm10112268,,WOS:000660218400001,A
wos,WoS-queryA4.ris,JOUR,Strategies to Obtain and Deliver Blood Products Into Critically Injured Children,"Objectives Timely transfusion is associated with improved survival and a reduction in in-hospital morbidity. The benefits of early hemorrhagic shock recognition may be limited by barriers to accessing blood products and their timely administration. We examined how pediatric trauma programs obtain blood products, the types of rapid infusion models used, and the metrics tracked to improve transfusion process efficiency in their emergency department (ED).",PEDIATRIC EMERGENCY CARE,2024,"Sullivan, TM; Sippel, GJ; Gestrich-Thompson, WV; Burd, RS",10.1097/PEC.0000000000003118,,WOS:001155121400007,A
wos,WoS-queryA4.ris,JOUR,Percutaneous cardiac support during myocardial infarction drastically reduces mortality: perspectives from a swine model,Background/aims: Acute myocardial infarction (AMI) with cardiogenic shock (CS) remains the leading cause of in-hospital death in acute coronary syndromes. In the AMI-CS pig model we tested the efficacy of temporary percutaneous cardiorespiratory assist device (PCRA) in rescuing the failing heart and reducing early mortality.,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,2017,"Trivella, MG; Piersigilli, A; Bernini, F; Pelosi, G; Burchielli, S; Puzzuoli, S; Kusmic, C; L'Abbate, A",10.5301/ijao.5000604,,WOS:000410060600005,A
wos,WoS-queryA4.ris,JOUR,Aetiology and incidence of sudden cardiac arrest and death in young competitive athletes in the USA: a 4-year prospective study,Objective To investigate the aetiology and incidence of sudden cardiac arrest and death (SCAM) in US competitive athletes.,BRITISH JOURNAL OF SPORTS MEDICINE,2021,"Peterson, DF; Kucera, K; Thomas, LC; Maleszewski, J; Siebert, D; Lopez--Anderson, M; Zigman, M; Schattenkerk, J; Harmon, KG; Drezner, JA",10.1136/bjsports-2020-102666,,WOS:000713166800007,A
wos,WoS-queryA4.ris,JOUR,Clinical possibilities for controlling body temperature,"The constancy of body temperature (CBT) is a cornerstone of homeostatic, homothermic organisms and is essential for a regulated course of biochemical and biophysical reactions. Severe deviations from normothermia (36.8 +/- 0.4 degrees C) are life threatening and even a moderate perioperative reduction of the CBT is coupled with an increased morbidity and mortality especially in high-risk patients. The relevant factors are coagulation disturbances, increased infection rate and increased cardiac risk. Normothermia should be achieved by the consistent use of warmth-conserving measures. On the other hand, a deliberate reduction in temperature or induced hypothermia is a neuroprotective procedure, which offers a therapeutic option to minimize neuronal secondary damage after primary hypoxic-ischemic events as well as extending the neuronal tolerance to ischemia. Management includes the practice of cooling down to a defined temperature, rewarming as well as a differentiated control of various parameters. Furthermore, side-effects which increase in severity with decreasing temperature must be taken into consideration.",ANAESTHESIST,2007,"Bach, F; Mertzlufft, F",10.1007/s00101-007-1251-4,,WOS:000249621700012,A
wos,WoS-queryA4.ris,JOUR,Neuropsychological profile of persons with anoxic brain injury:: Differences regarding physiopathological mechanism,Primary objective: To determine the neuropsychological profile of persons with anoxic brain injury.,BRAIN INJURY,2006,"Garcia-Molina, A; Roig-Rovira, T; Enseñat-Cantallops, A; Sanchez-Carrion, R; Pico-Azanza, N; Bernabeu, M; Tormos, JM",10.1080/02699050600983248,,WOS:000242357600004,A
wos,WoS-queryA4.ris,JOUR,Amplitude-Integrated Electroencephalography Predicts Outcome in Patients with Coma After Acute Brain Injury,"Prognostication of coma patients after brain injury is important, yet challenging. In this study, we evaluated the predictive value of amplitude-integrated electroencephalography (aEEG) for neurological outcomes in coma patients. From January 2013 to January 2016, 128 coma patients after acute brain injury were prospectively enrolled and monitored with aEEG. The 6-month neurological outcome was evaluated using the Cerebral Performance Category Scale. aEEG monitoring commenced at a median of 7.5 days after coma onset. Continuous normal voltage predicted a good 6-month neurological outcome with a sensitivity of 93.6% and specificity of 85.2%. In contrast, continuous extremely low voltage, burst-suppression, or a flat tracing was correlated with poor 6-month neurological outcome with a sensitivity of 76.5% and specificity of 100%. In conclusion, aEEG is a promising predictor of 6-month neurological outcome for coma patients after acute brain injury.",NEUROSCIENCE BULLETIN,2018,"You, WD; Tang, QL; Wu, X; Feng, JF; Mao, Q; Gao, GY; Jiang, JY",10.1007/s12264-018-0241-7,,WOS:000440164500006,A
wos,WoS-queryA4.ris,JOUR,Lower dose of hypertonic saline dextran reduces the risk of lethal rebleeding in uncontrolled hemorrhage,"To challenge whether the recommended dose of 4 mL/kg of 7.5% sodium chloride in 6% Dextran (HSD) is optimal for fluid resuscitation in uncontrolled hemorrhage, 30 anesthetized pigs were randomized to receive a 5-min intravenous infusion of either 1, 2, or 4 mL/kg of HSD beginning 10 min after inducing a 5-mm laceration in the infrarenal aorta. In addition to conventional hemodynamic monitoring, the blood loss was calculated as the difference in blood flow rates between flow probes placed proximal and distal to the injury. The results show that the bleeding stopped between 3 and 4 min after the injury and amounted to 338 +/- 92 mL (mean +/- SEM), which corresponds to 28.5% +/- 6.6% of the estimated blood volume. After treatment with HSD was started, six rebleeding events occurred in the 1-mL group, 11 in the 2-mL group, and 16 in the 4-mL group. The amount of blood lost due to rebleeding increased significantly with the dose of HSD and was also associated with a fatal outcome. The total blood loss was 408 mL in the survivors and 630 mL in the nonsurvivors (median, P < 0.007). The mortality in the three groups was 20%, 50%, and 50%, respectively. In conclusion, infusing 4 mL/kg of HSD after uncontrolled aortic hemorrhage promoted rebleeding and increased the mortality, while a dose of 1 mL/kg appeared to be more suitable.",SHOCK,2002,"Riddez, L; Drobin, D; Sjöstrand, F; Svensén, C; Hahn, RG",10.1097/00024382-200205000-00006,,WOS:000179877100006,A
wos,WoS-queryA4.ris,JOUR,Management of intra-abdominal infections: recommendations by the Italian council for the optimization of antimicrobial use,"Intra-abdominal infections (IAIs) are common surgical emergencies and are an important cause of morbidity and mortality in hospital settings, particularly if poorly managed. The cornerstones of effective IAIs management include early diagnosis, adequate source control, appropriate antimicrobial therapy, and early physiologic stabilization using intravenous fluids and vasopressor agents in critically ill patients. Adequate empiric antimicrobial therapy in patients with IAIs is of paramount importance because inappropriate antimicrobial therapy is associated with poor outcomes. Optimizing antimicrobial prescriptions improves treatment effectiveness, increases patients' safety, and minimizes the risk of opportunistic infections (such as Clostridioides difficile) and antimicrobial resistance selection. The growing emergence of multi-drug resistant organisms has caused an impending crisis with alarming implications, especially regarding Gram-negative bacteria. The Multidisciplinary and Intersociety Italian Council for the Optimization of Antimicrobial Use promoted a consensus conference on the antimicrobial management of IAIs, including emergency medicine specialists, radiologists, surgeons, intensivists, infectious disease specialists, clinical pharmacologists, hospital pharmacists, microbiologists and public health specialists. Relevant clinical questions were constructed by the Organizational Committee in order to investigate the topic. The expert panel produced recommendation statements based on the best scientific evidence from PubMed and EMBASE Library and experts' opinions. The statements were planned and graded according to the Grading of Recommendations Assessment, Development and Evaluation (GRADE) hierarchy of evidence. On November 10, 2023, the experts met in Mestre (Italy) to debate the statements. After the approval of the statements, the expert panel met via email and virtual meetings to prepare and revise the definitive document. This document represents the executive summary of the consensus conference and comprises three sections. The first section focuses on the general principles of diagnosis and treatment of IAIs. The second section provides twenty-three evidence-based recommendations for the antimicrobial therapy of IAIs. The third section presents eight clinical diagnostic-therapeutic pathways for the most common IAIs. The document has been endorsed by the Italian Society of Surgery.",WORLD JOURNAL OF EMERGENCY SURGERY,2024,"Sartelli, M; Tascini, C; Coccolini, F; Dellai, F; Ansaloni, L; Antonelli, M; Bartoletti, M; Bassetti, M; Boncagni, F; Carlini, M; Cattelan, AM; Cavaliere, A; Ceresoli, M; Cipriano, A; Cortegiani, A; Cortese, F; Cristini, F; Cucinotta, E; Dalfino, L; De Pascale, G; De Rosa, FG; Falcone, M; Forfori, F; Fugazzola, P; Gatti, M; Gentile, I; Ghiadoni, L; Giannella, M; Giarratano, A; Giordano, A; Girardis, M; Mastroianni, C; Monti, G; Montori, G; Palmieri, M; Pani, M; Paolillo, C; Parini, D; Parruti, G; Pasero, D; Pea, F; Peghin, M; Petrosillo, N; Podda, M; Rizzo, C; Rossolini, GM; Russo, A; Scoccia, L; Sganga, G; Signorini, L; Stefani, S; Tumbarello, M; Tumietto, F; Valentino, M; Venditti, M; Viaggi, B; Vivaldi, F; Zaghi, C; Labricciosa, FM; Abu-Zidan, F; Catena, F; Viale, P",10.1186/s13017-024-00551-w,,WOS:001240743900002,A
wos,WoS-queryA4.ris,JOUR,Controlled mild-to-moderate hypothermia in the intensive care unit,"Controlled hypothermia is used as a therapeutic intervention to provide neuroprotection and (more recently) cardioprotection. The growing insight into the underlying pathophysiology of apoptosis and destructive processes at the cellular level, and the mechanisms underlying the protective effects of hypothermia, have led to improved application and to a widening of the range of potential indications. In many centres hypothermia has now become part of the standard therapy for post-anoxic coma in certain patients, but for other indications its use still remains controversial. The negative findings of some studies may be partly explained by inadequate protocols for the application of hypothermia and insufficient attention to the prevention of potential side effects. This review deals with some of the concepts underlying hypothermia-associated neuroprotection and cardioprotection, and discusses some potential clinical indications as well as reasons why some clinical trials may have produced conflicting results. Practical aspects such as methods to induce hypothermia, as well as the side effects of cooling are also discussed.",ANAESTHESIST,2005,"Brüx, A; Girbes, ARJ; Polderman, KH",10.1007/s00101-005-0808-3,,WOS:000228141000007,A
wos,WoS-queryA4.ris,JOUR,Feasibility and Clinical Outcomes of Resuscitative Endovascular Balloon Occlusion of the Aorta in Patients with Traumatic Shock: A Single-Center 5-Year Experience,"Background: Resuscitative endovascular balloon occlusion of the aorta (REBOA) has recently gained popularity as an adjunct to resuscitation of patients with traumatic shock. However, the effectiveness of REBOA is still debated because of inconsistent indications across centers and the lack of medical records. The purpose of this study was to investigate the effectiveness and feasibility of REBOA by analyzing clinical results from a single center. Methods: This study included 96 patients who underwent REBOA between August 2016 and September 2021 at a regional trauma center according to the center's treatment algorithm for traumatic shock. Medical records, including the time of the decision to conduct the REBOA procedure, time of operation, type of aortic occlusion, and clinical outcomes, were collected prospectively and analyzed retrospectively. Patients were classified by RE- BOA protocol (group 1, 2, or 3) and survival status (survivor or non-survivor) for analysis. Results: The overall success rate of the procedure was 97.9%, and the survival rate was 32.6%. In survivors, blood pressure was higher than in non-survivors both before the RE- BOA procedure (p=0.002) and after aortic occlusion (p=0.03). The total aortic occlusion time was significantly shorter (p=0.001) and the proportion of partial aortic occlusion was significantly higher (p=0.014) among the survivors. The non-survivors had more acidosis (p<0.001) and higher lactate concentrations (p<0.001) than the survivors. Conclusion: REBOA may be a feasible bridge therapy for resuscitation of patients with traumatic shock. Prompt and accurate decision-making to perform REBOA followed by damage control surgery could improve survival rates and clinical outcomes.",JOURNAL OF CHEST SURGERY,2023,"Lee, G; Kim, DH; Ma, DS; Lee, SW; Heo, Y; Jo, H; Chang, SW",10.5090/jcs.22.105,,WOS:001400303400006,A
wos,WoS-queryA4.ris,JOUR,Intensive care medicine in Europe: perspectives from the European Society of Anaesthesiology and Intensive Care,"BACKGROUND Anaesthesiology represents a rapidly evolving medical specialty in global healthcare, currently covering advanced peri-operative, pre-hospital and in-hospital critical emergency management (CREM), intensive care medicine (ICM) and pain management. The aim of the European Society of Anaesthesiology and Intensive Care (ESAIC) is to develop and promote a coordinated interdisciplinary and multidisciplinary European network of Anaesthesiology and Intensive Care Medicine (AICM) societies for improvement of patient safety and outcome, and to enhance political and public awareness of the role of anaesthesiologists all over Europe. The ESAIC promotes coordinated interdisciplinary and multidisciplinary care for severely compromised patients, based on the European training requirements (ETR) within the European Union of Medical Specialists (UEMS). METHODS To define the current situation of AICM in Europe, a survey was sent in April 2019 to the ESAIC Council and the ESAIC National Anaesthesiologists Societies Committee (NASC) members. The survey posed questions regarding the year of foundation, the inclusion of ICM in the society name, and if, and to what extent, various kinds (postoperative, general, specific, mixed) of national ICUs are being run by differing medical specialties. The study data were compiled and analysed by the ESAIC Board, Council and NASC in December 2019. RESULTS AND CONCLUSION Amongst the 42 European national societies surveyed (41 members of ESAIC-NASC plus Luxembourg), nineteen (45%) also include terms related to critical care medicine or ICM in their names, seven (17%) include terms related to reanimation and three (7%) to resuscitation. In recent years, several national societies revised their names to better reflect their gradual embrace of peri-operative medicine, ICM, CREM and pain management. Approximately 70% of ICU beds in Europe, and 100% in Scandinavia, are being run by anaesthesiologists, the remaining 30% being managed by physicians from other surgical or medical specialties. To emphasise future needs and resources of European AICM, the ESAIC drafted an ICM roadmap in terms of clinical practice, organisation of healthcare, interprofessional and interdisciplinary collaboration, patient safety, outcome and empowerment, professional working conditions, and changes in research, teaching and training required to meet future challenges and expectations.",EUROPEAN JOURNAL OF ANAESTHESIOLOGY,2022,"Zacharowski, K; Filipescu, D; Pelosi, P; Åkeson, J; Bubenek, S; Gregoretti, C; Sander, M; de Robertis, E",10.1097/EJA.0000000000001706,,WOS:000853253200003,A
wos,WoS-queryA4.ris,JOUR,Outcomes of Gas-Forming Pyogenic Liver Abscess Are Comparable to Non-Gas-Forming Pyogenic Liver Abscess in the Era of Multi-Modal Care: A Propensity Score Matched Study,"Background: Gas-forming pyogenic liver abscess (GFPLA) occurs in 7%-24% of all PLAs and has been associated traditionally with high mortality rates. Studies have suggested that the use of a proactive approach of prompt resuscitation, parenteral antibiotic agents, percutaneous drainage, and a dedicated multi-disciplinary team may improve clinical outcomes. Hence, we aim to investigate whether the clinical outcomes of PLA are determined by gas formation.",SURGICAL INFECTIONS,2020,"Chan, KS; Thng, CB; Chan, YH; Shelat, VG",10.1089/sur.2019.278,,WOS:000522458400001,A
wos,WoS-queryA4.ris,JOUR,Lactate Profile Assessment-A Good Predictor of Prognosis in Patients with COVID-19 and Septic Shock Requiring Continuous Renal Therapy,"Introduction: Lactate is a useful prognostic marker, as its level increases in hypoxic tissue and/or during accelerated aerobic glycolysis due to excessive beta-adrenergic stimulation and decreased lactate clearance. The Surviving Sepsis Campaign Bundle 2018 Update suggests premeasurement of lactate within 2-4 h so that physicians perform, assist, administer, and introduce lactate-guided resuscitation to reduce mortality due to sepsis. Methods: A total of 108 patients with septic shock who underwent continuous renal replacement therapy (CRRT) for acute kidney injury were enrolled in this observational study. Demographic, clinical, and laboratory data were collected, and patients were divided into two groups: survivors and non-survivors. Results: Multivariate analysis demonstrated that lactate levels at 24 h after initiation of CRRT treatment, but not lactate levels at intensive care unit (ICU) admission, were associated with mortality. Lactate clearance was associated with lower mortality among the survivors (OR = 0.140) at 6 h after ICU admission and late mortality (OR = 0.260) after 24 h. The area under the ROC curves for mortality was 0.682 for initial lactate; 0.797 for lactate at 24 h; and 0.816 for lactate clearance at 24 h. Conclusions: Our result reinforces that the determination of lactate dynamics represents a good predictor for mortality, and serial lactate measurements may be more useful prognostic markers than initial lactate in patients with septic shock.",CLINICS AND PRACTICE,2024,"Trebuian, CI; Marza, AM; Chioibas, R; Sutoi, D; Petrica, A; Crintea-Najette, I; Popa, D; Borcan, F; Flondor, D; Mederle, OA",10.3390/clinpract14030078,,WOS:001254417900001,A
wos,WoS-queryA4.ris,JOUR,Protocol for a prospective observational study to improve prehospital notification of injured patients presenting to trauma centres in India,"Introduction: Prehospital notification of injured patients enables prompt and timely care in hospital through adequate preparation of trauma teams, space, equipment and consumables necessary for resuscitation, and may improve outcomes. In India, anecdotal reports suggest that prehospital notification, in those few places where it occurs, is unstructured and not linked to a well-defined hospital response. The aim of this manuscript is to describe, in detail, a study protocol for the evaluation of a formalised approach to prehospital notification.",BMJ OPEN,2017,"Mitra, B; Mathew, J; Gupta, A; Cameron, P; O'Reilly, G; Soni, KD; Kaushik, G; Howard, T; Fahey, M; Stephenson, M; Kumar, V; Vyas, S; Dharap, S; Patel, P; Thakor, A; Sharma, N; Walker, T; Misra, MC; Gruen, R; Fitzgerald, M",10.1136/bmjopen-2016-014073,,WOS:000410203700027,A
wos,WoS-queryA4.ris,JOUR,Variation in the design of Do Not Resuscitate orders and other code status options: a multi-institutional qualitative study,"Background US hospitals typically provide a set of code status options that includes Full Code and Do Not Resuscitate (DNR) but often includes additional options. Although US hospitals differ in the design of code status options, this variation and its impacts have not been empirically studied. Design and methods Multi-institutional qualitative study at 7 US hospitals selected for variability in geographical location, type of institution and design of code status options. We triangulated across three data sources (policy documents, code status ordering menus and in-depth physician interviews) to characterise the code status options available at each hospital. Using inductive qualitative methods, we investigated design differences in hospital code status options and the perceived impacts of these differences. Results The code status options at each hospital varied widely with regard to the number of code status options, the names and definitions of code status options, and the formatting and capabilities of code status ordering menus. DNR orders were named and defined differently at each hospital studied. We identified five key design characteristics that impact the function of a code status order. Each hospital's code status options were unique with respect to these characteristics, indicating that code status plays differing roles in each hospital. Physician participants perceived that the design of code status options shapes communication and decision-making practices about resuscitation and life-sustaining treatments, especially at the end of life. We identified four potential mechanisms through which this may occur: framing conversations, prompting decisions, shaping inferences and creating categories. Conclusions There are substantive differences in the design of hospital code status options that may contribute to known variability in end-of-life care and treatment intensity among US hospitals. Our framework can be used to design hospital code status options or evaluate their function.",BMJ QUALITY & SAFETY,2021,"Batten, JN; Blythe, JA; Wieten, S; Cotler, MP; Kayser, JB; Porter-Williamson, K; Harman, S; Dzeng, E; Magnus, D",10.1136/bmjqs-2020-011222,,WOS:000678983000008,A
